instrumentToken|instrumentName|name|lastPrice|expiry|strike|tickSize|lotSize|instrumentType|segment|exchange|isin|multiplier|exchangeToken|OptionType
123736|IWEL|Inox Wind Energy Ltd|647.7|0|0|0.050000|1|EQ|CASH|BSE|INE0FLR01028|1|543297|-
13183|INOXWIND|Inox Wind Ltd|124.7|0|0|0.050000|1|EQ|CASH|BSE|INE066P01011|1|539083|-
8782|INSECTICID|Insecticides India Ltd|721.5|0|0|0.050000|1|EQ|CASH|BSE|INE070I01018|1|532851|-
1379|INSILCO|Insilco Ltd|8.14|0|0|0.010000|1|EQ|CASH|BSE|INE901A01011|1|500211|-
8298|INSPIRISYS|Inspirisys Solutions Ltd|48.25|0|0|0.050000|1|EQ|CASH|BSE|INE020G01017|1|532774|-
5648|INTECCAP|Intec Capital Ltd|19|0|0|0.050000|1|EQ|CASH|BSE|INE017E01018|1|526871|-
6084|INTCAPM|Integra Capital Management Ltd|21.45|0|0|0.050000|1|EQ|CASH|BSE|INE366H01012|1|531314|-
4463|INTEGRAEN|Integra Engineering India Ltd|82.1|0|0|0.050000|1|EQ|CASH|BSE|INE984B01023|1|505358|-
15171|ICSL|Integrated Capital Services Ltd|2.76|0|0|0.010000|1|EQ|CASH|BSE|INE682B01023|1|539149|-
67632|INTELLECT|Intellect Design Arena Ltd|698.05|0|0|0.050000|1|EQ|CASH|BSE|INE306R01017|1|538835|-
6546|INTENTECH|Intense Technologies Ltd|76.65|0|0|0.050000|1|EQ|CASH|BSE|INE781A01025|1|532326|-
33353|INTRGLB|Inter Globe Finance Ltd|16.4|0|0|0.050000|1|EQ|CASH|BSE|INE661M01016|1|511391|-
7041|INTSTOIL|Inter State Oil Carrier Ltd|18.9|0|0|0.050000|1|EQ|CASH|BSE|INE003B01014|1|530259|-
37920|IFINSER|Interactive Financial Services Ltd|11.38|0|0|0.010000|1|EQ|CASH|BSE|INE064T01018|1|539692|-
13704|INDIGO|Interglobe Aviation Ltd|2039.85|0|0|0.050000|1|EQ|CASH|BSE|INE646L01027|1|539448|-
4493|INTLCOMBQ|International Combustion (India) Ltd|219.55|0|0|0.050000|1|EQ|CASH|BSE|INE403C01014|1|505737|-
4667|INTLCONV|International Conveyors Ltd|69.35|0|0|0.050000|1|EQ|CASH|BSE|INE575C01027|1|509709|-
1383|INTLTRAVHS|International Travel House Ltd|92.55|0|0|0.050000|1|EQ|CASH|BSE|INE262B01016|1|500213|-
10243|ISFT|Intrasoft Technologies Ltd|146.5|0|0|0.050000|1|EQ|CASH|BSE|INE566K01011|1|533181|-
10818|INVENTURE|Inventure Growth & Securities Ltd|2.61|0|0|0.010000|1|EQ|CASH|BSE|INE878H01024|1|533506|-
10220|IVZINGOLD|Invesco India Gold ETF|4256.67|0|0|0.010000|1|EQ|CASH|BSE|INF205K01361|1|533172|-
4434|INVPRECQ|Investment & Precision Castings Ltd|331.3|0|0|0.050000|1|EQ|CASH|BSE|INE155E01016|1|504786|-
69113|IOSYSTEM|IO System Ltd|2.54|0|0|0.010000|1|EQ|CASH|BSE|INE502D01011|1|523752|-
5387|IOLCP|IOL Chemicals & Pharmaceuticals Ltd|589.75|0|0|0.050000|1|EQ|CASH|BSE|INE485C01011|1|524164|-
1390|IONEXCHANG|Ion Exchange (India) Ltd|2279.55|0|0|0.050000|1|EQ|CASH|BSE|INE570A01014|1|500214|-
356|IPRINGS|IP Rings Ltd|139.75|0|0|0.050000|1|EQ|CASH|BSE|INE558A01019|1|523638|-
1392|IPCALAB|Ipca Laboratories Ltd|2354.85|0|0|0.050000|1|EQ|CASH|BSE|INE571A01020|1|524494|-
9255|IRB|IRB Infrastructure Developers Ltd|209.25|0|0|0.050000|1|EQ|CASH|BSE|INE821I01014|1|532947|-
38032|IRBINVIT|IRB InvIT Fund|58.2|0|0|0.010000|1|EQ|CASH|BSE|INE183W23014|1|540526|-
34659|IRCON|IRCON International Ltd|45.95|0|0|0.050000|1|EQ|CASH|BSE||1|523596|-
12467|IRIS|IRIS Business Services Ltd|110.5|0|0|0.050000|4000|EQ|CASH|BSE|INE864K01010|1|540735|-
4626|IRONWOOD|Ironwood Education Ltd|43.8|0|0|0.050000|1|EQ|CASH|BSE|INE791H01011|1|508918|-
5645|ISFL|ISF Ltd|4.08|0|0|0.010000|1|EQ|CASH|BSE|INE973B01026|1|526859|-
1879|ISGEC|ISGEC Heavy Engineering  Ltd|712.5|0|0|0.050000|1|EQ|CASH|BSE|INE858B01029|1|533033|-
19169|IISL|Ishaan Infrastructure & Shelters Ltd|3|0|0|0.010000|1|EQ|CASH|BSE|INE818R01011|1|540134|-
15170|ISHANCH|Ishan Dyes & chemicals Ltd|113.7|0|0|0.050000|1|EQ|CASH|BSE|INE561M01018|1|531109|-
5416|ISHITADR|Ishita Drugs & Industries Ltd|49.5|0|0|0.050000|1|EQ|CASH|BSE|INE806D01016|1|524400|-
4738|ISLCONSUL|ISL Consulting Ltd|15|0|0|0.050000|1|EQ|CASH|BSE|INE569B01022|1|511609|-
1403|ISMTLTD|ISMT Ltd|31.3|0|0|0.050000|1|EQ|CASH|BSE|INE732F01019|1|532479|-
4622|ISTLTD|IST Ltd|567.45|0|0|0.050000|1|EQ|CASH|BSE|INE684B01029|1|508807|-
5444|ISTRNETWK|iStreet Network Ltd|2.69|0|0|0.010000|1|EQ|CASH|BSE|INE532B01020|1|524622|-
1406|ITC|ITC Ltd|241.3|0|0|0.050000|1|EQ|CASH|BSE|INE154A01025|1|500875|-
2110|ITDCEM|ITD Cementation India Ltd|84.75|0|0|0.050000|1|EQ|CASH|BSE|INE686A01026|1|509496|-
1412|ITI|ITI Ltd|121.15|0|0|0.050000|1|EQ|CASH|BSE|INE248A01017|1|523610|-
5252|ITL|ITL Industries Ltd|165.75|0|0|0.050000|1|EQ|CASH|BSE|INE478D01014|1|522183|-
524|IVP|IVP Ltd|119|0|0|0.050000|1|EQ|CASH|BSE|INE043C01018|1|507580|-
6557|IZMO|IZMO Ltd|95.85|0|0|0.050000|1|EQ|CASH|BSE|INE848A01014|1|532341|-
1428|JBCHEPHARM|J B Chemicals & Pharmaceuticals Ltd|1785.8|0|0|0.050000|1|EQ|CASH|BSE|INE572A01028|1|506943|-
6839|JKCEMENT|J K Cements Ltd|3419.25|0|0|0.050000|1|EQ|CASH|BSE|INE823G01014|1|532644|-
9229|JKIL|J Kumar Infraprojects Ltd|178.25|0|0|0.050000|1|EQ|CASH|BSE|INE576I01022|1|532940|-
4539|JLMORI|J L Morison (India) Ltd|1816.35|0|0|0.050000|1|EQ|CASH|BSE|INE430D01015|1|506522|-
5877|JAGANLAM|Jagan Lamps Ltd|49.85|0|0|0.050000|1|EQ|CASH|BSE|INE144C01014|1|530711|-
7833|JAGRAN|Jagran Prakashan Ltd|60.75|0|0|0.050000|1|EQ|CASH|BSE|INE199G01027|1|532705|-
1419|JAGSNPHARM|Jagsonpal Pharmaceuticals Ltd|153.5|0|0|0.050000|1|EQ|CASH|BSE|INE048B01027|1|507789|-
3967|JAIBALAJI|Jai Balaji Industries Ltd|55.95|0|0|0.050000|1|EQ|CASH|BSE|INE091G01018|1|532976|-
528|JAICORPLTD|Jai Corp Ltd|138.2|0|0|0.050000|1|EQ|CASH|BSE|INE070D01027|1|512237|-
3845|JISLJALEQS|Jain Irrigation Systems Ltd|51.25|0|0|0.050000|1|EQ|CASH|BSE|INE175A01038|1|500219|-
11043|JISLDVREQS|Jain Irrigation Systems Ltd-DVR|28.8|0|0|0.050000|1|EQ|CASH|BSE|IN9175A01010|1|570004|-
4497|JAIPAN|Jaipan Industries Ltd|9.97|0|0|0.010000|1|EQ|CASH|BSE|INE058D01030|1|505840|-
4066|JPASSOCIAT|Jaiprakash Associates Ltd|10.42|0|0|0.010000|1|EQ|CASH|BSE|INE455F01025|1|532532|-
4282|JPPOWER|Jaiprakash Power Ventures Ltd|5.17|0|0|0.010000|1|EQ|CASH|BSE|INE351F01018|1|532627|-
37838|JAMESWARREN|James Warren Tea Ltd|209.2|0|0|0.050000|1|EQ|CASH|BSE|INE718P01017|1|538564|-
1416|J&KBANK|Jammu and Kashmir Bank Ltd|37.85|0|0|0.050000|1|EQ|CASH|BSE|INE168A01041|1|532209|-
526|JAMNAAUTO|Jamna Auto Industries Ltd|95.55|0|0|0.050000|1|EQ|CASH|BSE|INE039C01032|1|520051|-
13370|JANUSCORP|Janus Corporation Ltd|65.65|0|0|0.050000|1500|EQ|CASH|BSE|INE04OV01018|1|542924|-
288|JASCHIND|Jasch Industries Ltd|126.25|0|0|0.050000|1|EQ|CASH|BSE|INE711C01010|1|500220|-
5492|JAUSPOL|Jauss Polymers Ltd|4.34|0|0|0.010000|1|EQ|CASH|BSE|INE593O01017|1|526001|-
1424|JAYBARMARU|Jay Bharat Maruti Ltd|202.4|0|0|0.050000|1|EQ|CASH|BSE|INE571B01028|1|520066|-
1426|JAYSREETEA|Jay Shree Tea & Industries Ltd|111.45|0|0|0.050000|1|EQ|CASH|BSE|INE364A01020|1|509715|-
4885|JAYUSH|Jay Ushin Ltd|546.6|0|0|0.050000|1|EQ|CASH|BSE|INE289D01015|1|513252|-
4355|JAYBHCR|Jayabharat Credit Ltd|5.06|0|0|0.010000|1|EQ|CASH|BSE|INE998D01011|1|501311|-
1422|JAYAGROGN|Jayant Agro Organics Ltd|260.45|0|0|0.050000|1|EQ|CASH|BSE|INE785A01026|1|524330|-
48989|JAYATMA|Jayatma Enterprises Ltd|36.8|0|0|0.050000|1|EQ|CASH|BSE|INE246D01015|1|539005|-
6088|JAYIND|Jayatma Industries Ltd|8.06|0|0|0.010000|1|EQ|CASH|BSE|INE250D01017|1|531323|-
1449|JKSYNTHETC|Jaykay Enterprises Ltd|61.7|0|0|0.050000|1|EQ|CASH|BSE|INE903A01025|1|500306|-
10286|JPINFRATEC|Jaypee Infratech Ltd|2.55|0|0|0.010000|1|EQ|CASH|BSE|INE099J01015|1|533207|-
4538|JAYCH|Jayshree Chemicals Ltd|7.62|0|0|0.010000|1|EQ|CASH|BSE|INE693E01016|1|506520|-
289|JAYDYSTUF|Jaysynth Dyestuff (India) Ltd|81.6|0|0|0.050000|1|EQ|CASH|BSE|INE703C01025|1|506910|-
534|JBFIND|JBF Industries Ltd|25.8|0|0|0.050000|1|EQ|CASH|BSE|INE187A01017|1|514034|-
4212|JBMA|JBM Auto Ltd|529.5|0|0|0.050000|1|EQ|CASH|BSE|INE927D01028|1|532605|-
1430|JCT|JCT Ltd|4.06|0|0|0.010000|1|EQ|CASH|BSE|INE945A01026|1|500223|-
26628|JSTL|Jeevan Scientific Technology Ltd|93.7|0|0|0.050000|1|EQ|CASH|BSE|INE237B01018|1|538837|-
5469|JENBURPH|Jenburkt Pharmaceuticals Ltd|489.6|0|0|0.050000|1|EQ|CASH|BSE|INE354A01013|1|524731|-
38030|JETINFRA|Jet Infraventure Ltd|85.3|0|0|0.050000|2000|EQ|CASH|BSE|INE155R01018|1|538794|-
5032|JETKINGQ|Jetking Infotrain Ltd|35.7|0|0|0.050000|1|EQ|CASH|BSE|INE919C01019|1|517063|-
130896|JETMALL|Jetmall Spices and Masala Ltd|17.7|0|0|0.050000|6000|EQ|CASH|BSE|INE0D9X01018|1|543286|-
14816|JFL|Jhandewalas Foods Ltd|9.09|0|0|0.010000|2000|EQ|CASH|BSE|INE841Y01019|1|540850|-
6210|JHACC|Jhaveri Credits & Capital Ltd|5.65|0|0|0.010000|1|EQ|CASH|BSE|INE865D01012|1|531550|-
8287|JHS|JHS Svendgaard Laboratories Ltd|27.3|0|0|0.050000|1|EQ|CASH|BSE|INE544H01014|1|532771|-
81749|JIGAR|Jigar Cables Ltd|25|0|0|0.050000|4000|EQ|CASH|BSE|INE943X01015|1|540651|-
5795|JINDCAP|Jindal Capital Ltd|14.3|0|0|0.010000|1|EQ|CASH|BSE|INE356F01017|1|530405|-
1438|JINDRILL|Jindal Drilling & Industries Ltd|156.15|0|0|0.050000|1|EQ|CASH|BSE|INE742C01031|1|511034|-
4614|JINDHOT|Jindal Hotels Ltd|36.9|0|0|0.050000|1|EQ|CASH|BSE|INE726D01016|1|507981|-
4279|JINDALPHOT|Jindal Photo Ltd|168.1|0|0|0.050000|1|EQ|CASH|BSE|INE796G01012|1|532624|-
359|JINDALPOLY|Jindal Poly Films Ltd|1013.3|0|0|0.050000|1|EQ|CASH|BSE|INE197D01010|1|500227|-
1889|JINDALSAW|Jindal Saw Ltd|116|0|0|0.050000|1|EQ|CASH|BSE|INE324A01024|1|500378|-
13760|JSLHISAR|Jindal Stainless (Hisar) Ltd|295.2|0|0|0.050000|1|EQ|CASH|BSE|INE455T01018|1|539597|-
3959|JSL|Jindal Stainless Ltd|166.65|0|0|0.050000|1|EQ|CASH|BSE|INE220G01021|1|532508|-
3086|JINDALSTEL|Jindal Steel & Power Ltd|418.9|0|0|0.050000|1|EQ|CASH|BSE|INE749A01030|1|532286|-
6207|JINDWORLD|Jindal Worldwide Ltd|112.45|0|0|0.050000|1|EQ|CASH|BSE|INE247D01039|1|531543|-
92283|JK AGRI|JK Agri Genetics Ltd|680.5|0|0|0.050000|1|EQ|CASH|BSE|INE690O01011|1|536493|-
1444|JKLAKSHMI|JK Lakshmi Cement Ltd|641.55|0|0|0.050000|1|EQ|CASH|BSE|INE786A01032|1|500380|-
6509|JKPAPER|JK Paper Ltd|248.05|0|0|0.050000|1|EQ|CASH|BSE|INE789E01012|1|532162|-
4064|JKTYRE|JK Tyre & Industries Ltd|151.35|0|0|0.050000|1|EQ|CASH|BSE|INE573A01042|1|530007|-
20713|JSHL|JLA Infraville Shoppers Ltd|3.8|0|0|0.010000|5000|EQ|CASH|BSE|INE401Q01018|1|538765|-
542|JMFINANCIL|JM Financial Ltd|92.65|0|0|0.050000|1|EQ|CASH|BSE|INE780C01023|1|523405|-
1452|JMCPROJECT|JMC Projects (India) Ltd|111|0|0|0.050000|1|EQ|CASH|BSE|INE890A01024|1|522263|-
4935|JMTAUTOLTD|JMT Auto Ltd|2.98|0|0|0.010000|1|EQ|CASH|BSE|INE988E01036|1|513691|-
480|FLATPROD|John Cockerill India Ltd|969.15|0|0|0.050000|1|EQ|CASH|BSE|INE515A01019|1|500147|-
762|JCHAC|Johnson Controls-Hitachi Air Condition. India Ltd|2253.15|0|0|0.050000|1|EQ|CASH|BSE|INE782A01015|1|523398|-
6506|JOHNPHARMA|Johnson Pharmacare Ltd|4.97|0|0|0.010000|1|EQ|CASH|BSE|INE560F01014|1|532154|-
7630|JOINDRE|Joindre Capital Services Ltd|25.9|0|0|0.050000|1|EQ|CASH|BSE|INE024B01010|1|531861|-
20665|JOINTECAED|Jointeca Education Solutions Ltd|15.5|0|0|0.050000|8000|EQ|CASH|BSE|INE131N01018|1|534659|-
94621|JONJUA|Jonjua Overseas Ltd|11.33|0|0|0.010000|2951|EQ|CASH|BSE|INE793Z01027|1|542446|-
9351|JOONKTOLL|Joonktolle Tea & Industries Ltd|120|0|0|0.050000|1|EQ|CASH|BSE|INE574G01013|1|538092|-
7615|JOSTS|Josts Engineering Company Ltd|468.95|0|0|0.050000|1|EQ|CASH|BSE|INE636D01025|1|505750|-
6798|JSWHL|JSW Holdings Ltd|4700|0|0|0.050000|1|EQ|CASH|BSE|INE824G01012|1|532642|-
1601|JSWISPL|JSW Ispat Special Products Ltd|32.9|0|0|0.050000|1|EQ|CASH|BSE|INE743C01021|1|513446|-
4266|JSWSTEEL|JSW Steel Ltd|673.65|0|0|0.050000|1|EQ|CASH|BSE|INE019A01038|1|500228|-
652|JTEKTINDIA|JTEKT India Ltd|107.6|0|0|0.050000|1|EQ|CASH|BSE|INE643A01035|1|520057|-
21696|JTLINFRA|JTL Infra Ltd|928.85|0|0|0.050000|1|EQ|CASH|BSE|INE391J01024|1|534600|-
10114|JUBLFOOD|Jubilant Foodworks Ltd|4277.45|0|0|0.050000|1|EQ|CASH|BSE|INE797F01012|1|533155|-
10652|JUBLINDS|Jubilant Industries Ltd|516.4|0|0|0.050000|1|EQ|CASH|BSE|INE645L01011|1|533320|-
19652|JUBLINGREA|Jubilant Ingrevia Ltd|793|0|0|0.050000|1|EQ|CASH|BSE|INE0BY001018|1|543271|-
2145|JUBLPHARMA|Jubilant Pharmova Ltd|631.15|0|0|0.050000|1|EQ|CASH|BSE|INE700A01033|1|530019|-
6094|JUMPNET|Jump Networks Ltd|8.06|0|0|0.010000|1|EQ|CASH|BSE|INE974C01022|1|531337|-
69602|JUPITERIN|Jupiter Infomedia Ltd|21.1|0|0|0.050000|1|EQ|CASH|BSE|INE524N01014|1|534623|-
11669|JUSTDIAL|Just Dial Ltd|954.55|0|0|0.050000|1|EQ|CASH|BSE|INE599M01018|1|535648|-
9146|JYOTHYLAB|Jyothy Labs Ltd|163.25|0|0|0.050000|1|EQ|CASH|BSE|INE668F01031|1|532926|-
4419|JYOTI|Jyoti Ltd|9.98|0|0|0.010000|1|EQ|CASH|BSE|INE511D01012|1|504076|-
8048|JYOTIRES|Jyoti Resins and Adhesives Ltd|806.2|0|0|0.050000|1|EQ|CASH|BSE|INE577D01013|1|514448|-
1471|KCP|K C P Ltd|141.2|0|0|0.050000|1|EQ|CASH|BSE|INE805C01028|1|590066|-
7870|KEC|K E C International Ltd|460.75|0|0|0.050000|1|EQ|CASH|BSE|INE389H01022|1|532714|-
1485|KGDENIM|K G Denim Ltd|46.55|0|0|0.050000|1|EQ|CASH|BSE|INE104A01012|1|500239|-
13339|KKFIN|K K Fincorp Ltd|10.9|0|0|0.010000|1|EQ|CASH|BSE|INE509J01013|1|503669|-
102794|KPIGLOBAL|K P I Global Infrastructure Ltd|139.75|0|0|0.050000|1|EQ|CASH|BSE|INE542W01017|1|542323|-
8932|KPRMILL|K P R Mill Ltd|461.1|0|0|0.050000|1|EQ|CASH|BSE|INE930H01031|1|532889|-
6907|KZLFIN|K Z Leasing & Finance Ltd|10.75|0|0|0.010000|1|EQ|CASH|BSE|INE006C01015|1|511728|-
33903|KRRAIL|K&R Rail Engineering Ltd|30|0|0|0.050000|1|EQ|CASH|BSE|INE078T01026|1|514360|-
20752|KPEL|K.P. Energy Ltd|100.6|0|0|0.050000|1|EQ|CASH|BSE|INE127T01013|1|539686|-
89622|KAARYAFSL|Kaarya Facilities & Services Ltd|25.55|0|0|0.050000|3000|EQ|CASH|BSE|INE282Y01016|1|540756|-
1458|KABRAEXTRU|Kabra Extrusion Technik Ltd|249.15|0|0|0.050000|1|EQ|CASH|BSE|INE900B01029|1|524109|-
6328|KACHCHH|Kachchh Minerals Ltd|6.65|0|0|0.010000|1|EQ|CASH|BSE|INE059E01010|1|531778|-
6329|KACL|Kaiser Corporation Ltd|0.4|0|0|0.010000|1|EQ|CASH|BSE|INE229G01022|1|531780|-
544|KAJARIACER|Kajaria Ceramics Ltd|1269.8|0|0|0.050000|1|EQ|CASH|BSE|INE217B01036|1|500233|-
1460|KAKATCEM|Kakatiya Cement Sugar & Industries Ltd|251|0|0|0.050000|1|EQ|CASH|BSE|INE437B01014|1|500234|-
5739|KALLAM|Kallam Textiles Ltd|19.25|0|0|0.050000|1|EQ|CASH|BSE|INE629F01025|1|530201|-
1462|KALPATPOWR|Kalpataru Power Transmission Ltd|419.35|0|0|0.050000|1|EQ|CASH|BSE|INE220B01022|1|522287|-
128483|KALYANKJIL|Kalyan Jewellers India Ltd|78.9|0|0|0.050000|1|EQ|CASH|BSE|INE303R01014|1|543278|-
10622|KICL|Kalyani Investment Company Ltd|2109.05|0|0|0.050000|1|EQ|CASH|BSE|INE029L01018|1|533302|-
1466|KSL|Kalyani Steels Ltd|390.5|0|0|0.050000|1|EQ|CASH|BSE|INE907A01026|1|500235|-
6625|KAMAHOLD|Kama Holdings Ltd|12614.15|0|0|0.050000|1|EQ|CASH|BSE|INE411F01010|1|532468|-
4976|KAMADGIRI|Kamadgiri Fashion Ltd|39.6|0|0|0.050000|1|EQ|CASH|BSE|INE535C01013|1|514322|-
546|KAMATHOTEL|Kamat Hotels (India) Ltd|67.3|0|0|0.050000|1|EQ|CASH|BSE|INE967C01018|1|526668|-
7991|KAMDHENU|Kamdhenu Ltd|254.4|0|0|0.050000|1|EQ|CASH|BSE|INE390H01012|1|532741|-
4524|KANANIIND|Kanani Industries Ltd|8.93|0|0|0.010000|1|EQ|CASH|BSE|INE879E01037|1|506184|-
46872|KANCHI|Kanchi Karpooram Ltd|945.5|0|0|0.050000|1|EQ|CASH|BSE|INE081G01019|1|538896|-
18960|KANCOTEA|Kanco Tea & Industries Ltd|80.55|0|0|0.050000|1|EQ|CASH|BSE|INE398L01017|1|541005|-
548|KANORICHEM|Kanoria Chemicals & Industries Ltd|199.6|0|0|0.050000|1|EQ|CASH|BSE|INE138C01024|1|506525|-
4591|KANPRPLA|Kanpur Plastipack Ltd|164.85|0|0|0.050000|1|EQ|CASH|BSE|INE694E01014|1|507779|-
1203|KANSAINER|Kansai Nerolac Paints Ltd|618.45|0|0|0.050000|1|EQ|CASH|BSE|INE531A01024|1|500165|-
79540|KANUNGO|Kanungo Financiers Ltd|17|0|0|0.050000|1|EQ|CASH|BSE|INE453S01015|1|540515|-
82607|KAPILRAJ|Kapil Raj Finance Ltd|8.41|0|0|0.010000|1|EQ|CASH|BSE|INE332Q01015|1|539679|-
14835|KARDA|Karda Constructions Ltd|20.6|0|0|0.050000|1|EQ|CASH|BSE|INE278R01034|1|541161|-
10780|KARMAENG|Karma Energy Ltd|23.35|0|0|0.050000|1|EQ|CASH|BSE|INE725L01011|1|533451|-
3107|KTKBANK|Karnataka Bank Ltd|69.5|0|0|0.050000|1|EQ|CASH|BSE|INE614B01018|1|532652|-
20716|KARNAVATI|Karnavati Finance Ltd|16.2|0|0|0.010000|1|EQ|CASH|BSE|INE554R01012|1|538928|-
20693|KCSL|Karnimata Cold Storage Ltd|6|0|0|0.010000|6000|EQ|CASH|BSE|INE576P01019|1|537784|-
1469|KARURVYSYA|Karur Vysya Bank Ltd|48.45|0|0|0.050000|1|EQ|CASH|BSE|INE036D01028|1|590003|-
9133|KAUSHALYA|Kaushalya Infrastructure Development Corpn Ltd|2.94|0|0|0.010000|1|EQ|CASH|BSE|INE234I01010|1|532925|-
9004|KSCL|Kaveri Seed Company Ltd|558.5|0|0|0.050000|1|EQ|CASH|BSE|INE455I01029|1|532899|-
7039|KAYPOWR|Kay Power & Paper Ltd|3.22|0|0|0.010000|1|EQ|CASH|BSE|INE961B01013|1|530255|-
68741|KAYA|Kaya Ltd|507.35|0|0|0.050000|1|EQ|CASH|BSE|INE587G01015|1|539276|-
4420|KAYCEEI|Kaycee Industries Ltd|4199|0|0|0.050000|1|EQ|CASH|BSE|INE813G01015|1|504084|-
5782|KBSINDIA|KBS India Ltd|6.47|0|0|0.010000|1|EQ|CASH|BSE|INE883D01015|1|530357|-
1473|KCPSUGIND|KCP Sugar & Industries Corporation Ltd|23.65|0|0|0.050000|1|EQ|CASH|BSE|INE790B01024|1|533192|-
23742|KDLL|KD Leisures Ltd|8.52|0|0|0.010000|1|EQ|CASH|BSE|INE081R01016|1|540385|-
6470|KDDL|KDDL Ltd|453.7|0|0|0.050000|1|EQ|CASH|BSE|INE291D01011|1|532054|-
5107|KEI|KEI Industries Ltd|963.25|0|0|0.050000|1|EQ|CASH|BSE|INE878B01027|1|517569|-
5173|KELLTONTEC|Kellton Tech Solutions Ltd|50.9|0|0|0.050000|1|EQ|CASH|BSE|INE164B01022|1|519602|-
4540|KELENRG|Keltech Energies Ltd|812.7|0|0|0.050000|1|EQ|CASH|BSE|INE881E01017|1|506528|-
35970|KEMISTAR|Kemistar Corporation Ltd|39.45|0|0|0.050000|1|EQ|CASH|BSE|INE971L01029|1|531163|-
4541|KEMP|Kemp & Co Ltd|733.1|0|0|0.050000|1|EQ|CASH|BSE|INE060E01018|1|506530|-
684|KENNAMET|Kennametal India Ltd|1417|0|0|0.050000|1|EQ|CASH|BSE|INE717A01029|1|505890|-
18073|KENVI|Kenvi Jewels Ltd|14.4|0|0|0.050000|6450|EQ|CASH|BSE|INE923Y01015|1|540953|-
7031|KERALAYUR|Kerala Ayurveda Ltd|60.2|0|0|0.050000|1|EQ|CASH|BSE|INE817B01025|1|530163|-
10581|KTIL|Kesar Terminals & Infrastructure Ltd|51.2|0|0|0.050000|1|EQ|CASH|BSE|INE096L01025|1|533289|-
1481|KESORAMIND|Kesoram Industries Ltd|69.3|0|0|0.050000|1|EQ|CASH|BSE|INE087A01019|1|502937|-
710|KEYFINSERV|Keynote Financial Services Ltd|78.55|0|0|0.050000|1|EQ|CASH|BSE|INE681C01015|1|512597|-
46138|KGPETRO|KG Petrochem Ltd|415|0|0|0.050000|1|EQ|CASH|BSE|INE902G01016|1|531609|-
28363|KHADIM|Khadim India Ltd|229.5|0|0|0.050000|1|EQ|CASH|BSE|INE834I01025|1|540775|-
4592|KHAICHEM|Khaitan Chemicals & Fertilizers Ltd|69.45|0|0|0.050000|1|EQ|CASH|BSE|INE745B01028|1|507794|-
3698|KHANDSE|Khandwala Securities Ltd|16.65|0|0|0.050000|1|EQ|CASH|BSE|INE060B01014|1|531892|-
20754|KDML|Khemani Distributors & Marketing Ltd|34.3|0|0|0.050000|1200|EQ|CASH|BSE|INE030U01025|1|539788|-
4937|KAJARIR|KIC Metaliks Ltd|51.65|0|0|0.050000|1|EQ|CASH|BSE|INE434C01027|1|513693|-
11663|KIFS|KIFS Financial Services Ltd|38.25|0|0|0.050000|1|EQ|CASH|BSE|INE902D01013|1|535566|-
1487|KILBUNENGG|Kilburn Engineering Ltd|28.35|0|0|0.050000|1|EQ|CASH|BSE|INE338F01015|1|522101|-
5426|KILITCH|Kilitch Drugs (India) Ltd|173.85|0|0|0.050000|1|EQ|CASH|BSE|INE729D01010|1|524500|-
6474|KILPEST|Kilpest India Ltd|514.4|0|0|0.050000|1|EQ|CASH|BSE|INE994E01018|1|532067|-
35801|KIMIABL|Kimia Biosciences Ltd|42|0|0|0.050000|1|EQ|CASH|BSE|INE285U01025|1|530313|-
5376|KINGFA|Kingfa Science & Technology (India) Ltd|999.3|0|0|0.050000|1|EQ|CASH|BSE|INE473D01015|1|524019|-
46106|KINGSINFR|Kings Infra Ventures Ltd|35.75|0|0|0.050000|1|EQ|CASH|BSE|INE050N01010|1|530215|-
27613|KIOCL|KIOCL Ltd|306.15|0|0|0.050000|1|EQ|CASH|BSE|INE880L01014|1|540680|-
6135|KIRANPR|Kiran Print Pack Ltd|2.72|0|0|0.010000|1|EQ|CASH|BSE|INE516D01011|1|531413|-
5806|KIRANSY-B|Kiran Syntex Ltd|3.92|0|0|0.010000|1|EQ|CASH|BSE|INE293D01017|1|530443|-
48317|KIRANVYPAR|Kiran Vyapar Ltd|136.5|0|0|0.050000|1|EQ|CASH|BSE|INE555P01013|1|537750|-
9313|KIRIINDUS|Kiri Industries Ltd|550.5|0|0|0.050000|1|EQ|CASH|BSE|INE415I01015|1|532967|-
361|KECL|Kirloskar Electric Company Ltd|26.75|0|0|0.050000|1|EQ|CASH|BSE|INE134B01017|1|533193|-
1492|KIRLFER|Kirloskar Ferrous Industries Ltd|264.7|0|0|0.050000|1|EQ|CASH|BSE|INE884B01025|1|500245|-
1496|KIRLOSIND|Kirloskar Industries Ltd|1636.7|0|0|0.050000|1|EQ|CASH|BSE|INE250A01039|1|500243|-
10589|KIRLOSENG|Kirloskar Oil Engines Ltd|207.7|0|0|0.050000|1|EQ|CASH|BSE|INE146L01010|1|533293|-
255|KGKHOSLA|Kirloskar Pneumatic Company Ltd|355|0|0|0.050000|1|EQ|CASH|BSE|INE811A01020|1|505283|-
5719|KISAN|Kisan Mouldings Ltd|17.95|0|0|0.050000|1|EQ|CASH|BSE|INE017C01012|1|530145|-
